Project Code as Word,PQ # as Word,Country as Word,Managed By as Word,Fulfill Via as Word,Vendor INCO Term as Word,Shipment Mode as Word,PQ First Sent to Client Date as Word,PQ First Sent to Client Date Value,PO Sent to Vendor Date as Word,PO Sent to Vendor Date Value,Scheduled Delivery Date Value,Delivered to Client Date Value,Delivery Recorded Date Value,Product Group as Word,Sub Classification as Word,Vendor as Word,Item Description as Word,Molecule/Test Type as Word,Brand as Word,Dosage as Word,Dosage Form as Word,Unit of Measure (Per Pack) Value,Line Item Quantity Value,Line Item Value Value,Pack Price Value,Unit Price Value,Manufacturing Site as Word,First Line Designation as Word,Weight (Kilograms) as Word,Weight (Kilograms) Value,Freight Cost (USD) as Word,Freight Cost (USD) Value,Line Item Insurance (USD) Value,PO / SO # Type as Word,PO / SO # ID Value,ASN/DN # Type as Word,ASN/DN # ID Value,IsDefective
2,1,2,1,1,1,1,1,-1,1,-1,1155254400,1155254400,1155254400,2,3,2,12,11,2,6,6,60,20000,338000.0,16.9,0.28,2,2,-1,7590.0,-1,45450.08,-1.0,1,81,1,55,0
3,1,3,1,1,1,1,1,-1,1,-1,1159401600,1159401600,1159401600,2,2,2,48,4,2,1,5,240,416,1809.6,4.35,0.02,2,2,-1,504.0,-1,5920.42,-1.0,1,87,1,57,0
3,1,3,1,1,1,1,1,-1,1,-1,1159401600,1159401600,1159401600,2,3,2,4,4,2,2,3,60,486,2041.2,4.2,0.07,2,2,-1,504.0,-1,5920.42,-1.0,1,87,1,57,0
4,1,4,1,1,1,1,1,-1,1,-1,1170028800,1170028800,1170028800,2,2,2,71,24,2,30,5,240,906,19071.3,21.05,0.09,2,1,-1,316.0,-1,3850.8,-1.0,1,137,1,95,0
4,1,4,1,1,1,1,1,-1,1,-1,1163376000,1163376000,1163376000,2,3,2,12,11,2,6,6,60,38780,432009.2,11.14,0.19,2,1,-1,3217.0,-1,14364.29,-1.0,1,138,1,86,0
3,1,3,1,1,1,1,1,-1,1,-1,1165449600,1165449600,1165449600,2,3,2,8,2,2,4,3,60,4632,16906.8,3.65,0.06,2,2,-1,479.0,-1,4861.14,-1.0,1,156,1,93,0
3,1,3,1,1,1,1,1,-1,1,-1,1165449600,1165449600,1165449600,2,3,2,72,5,2,31,4,60,166,356.9,2.15,0.04,2,2,-1,479.0,-1,4861.14,-1.0,1,156,1,93,0
4,1,4,1,1,1,1,1,-1,1,-1,1166572800,1166572800,1166572800,2,3,2,27,7,2,10,3,30,60784,1018132.0,16.75,0.56,2,1,-1,11179.0,-1,49824.57,-1.0,1,163,1,123,0
2,1,2,1,1,1,1,1,-1,-1,1163462400,1173830400,1173830400,1173830400,2,2,2,6,6,2,1,5,240,1000,5050.0,5.05,0.02,2,1,-1,3822.0,-1,25124.12,-1.0,1,168,1,276,0
2,1,2,1,1,1,1,1,-1,-1,1163548800,1173830400,1173830400,1173830400,2,2,9,48,4,2,1,5,240,1000,2440.0,2.44,0.01,10,2,-1,2575.0,-1,18772.94,-1.0,1,169,1,272,0
8,1,7,1,1,1,1,1,-1,1,-1,1170806400,1170806400,1170806400,1,1,15,18,16,11,-1,1,100,25,10000.0,400.0,4.0,15,1,-1,60.0,-1,1498.02,-1.0,1,276,1,194,0
